,TF,Target
2756,ETS1,MXD1
2757,TCF3,WASF1
2758,E2F1,PTCHD1
2759,E2F1,KIAA0513
2760,E2F1,ITGB1
2761,SP1,RSPH1
2762,MYB,TAPT1
2763,ETS1,NFKBIE
2764,FOS,CCDC102A
2765,E2F1,AP2S1
2766,GATA1,HEXIM2
2767,LMO2,C5AR1
2768,IRF4,SERPINB9P1
2769,IRF4,FAM221B
2770,KLF1,TRIB3
2771,NOTCH1,MXD3
2772,GATA1,KIF20A
2773,MAX,RNF167
2774,ERG,CMBL
2775,MYB,AGAP3
2776,ERG,TSHZ3
2777,GATA1,MYO15B
2778,MAX,MICAL2
2779,PAX5,SRGN
2780,MYB,P2RY6
2781,TCF3,CNPY3
2782,E2F1,ACAP2
2783,GATA1,PTGIR
2784,ERG,MXD3
2785,E2F1,GNAI2
2786,E2F1,ABTB2
2787,FOS,DUSP1
2788,CEBPB,DUSP1
2789,E2F1,PALD1
2790,GATA1,HACD1
2791,E2F1,CAMP
2792,SPI1,SYTL2
2793,ZEB1,LINC00649
2794,GATA1,RRP12
2795,TAL1,OAZ1
2796,GATA1,DNAH12
2797,FOS,SORT1
2798,IRF4,SPATS2L
2799,KLF1,ACY3
2800,GATA2,PDGFC
2801,CEBPB,IGF2BP3
2802,TCF3,HAMP
2803,ERG,DOCK1
2804,MAX,ZNF516
2805,EBF1,CCDC106
2806,MYB,NAALADL1
2807,GATA1,MCM2
2808,ERG,ST3GAL6
2809,TCF3,CHAF1A
2810,KLF1,RP11-473M20.9
2811,GATA1,RP11-22N19.2
2812,MAX,IFIT3
2813,ERG,PIF1
2814,MEIS1,SCN1B
2815,MYB,CKAP2L
2816,MAX,CD99
2817,SP1,CTA-384D8.34
2818,IRF4,PVRL2
2819,GATA1,ABO
2820,MEIS1,DENND2C
2821,TCF3,CAST
2822,TCF3,GTSE1
2823,GATA1,RP11-47L3.1
2824,TAL1,GNG8
2825,NOTCH1,AMD1
2826,EBF1,MTG1
2827,GATA1,HOXA9
2828,KLF1,DBN1
2829,SP1,CDH1
2830,MYB,AES
2831,NOTCH1,ASF1B
2832,TCF3,CACNA1A
2833,MYB,IPP
2834,ERG,AMD1
2835,TCF3,WEE1
2836,E2F1,HPGDS
2837,TCF3,PACSIN1
2838,SP1,CHML
2839,LMO2,NUP210
2840,TCF3,DUSP16
2841,SPI1,SULT1A1
2842,ETS1,TRIB1
2843,ERG,ASF1B
2844,FOS,CCNA2
2845,ERG,PDE6H
2846,GATA1,GOLIM4
2847,MAX,SP1
2848,MYB,TNRC18
2849,MAX,SRC
2850,MYB,TOX
2851,MYB,RHOG
2852,CEBPB,TP53I13
2853,CEBPB,C10orf54
2854,TAL1,PLCB4
2855,ERG,EFHC2
2856,CEBPB,TSPAN18
2857,GATA1,KIR3DL3
2858,GATA1,ARHGAP21
2859,ERG,SYNGR2
2860,GATA1,MAP1B
2861,KLF1,GINS2
2862,CEBPB,RAC1
2863,GATA1,BAALC
2864,ERG,GPR160
2865,ERG,NOTCH4
2866,E2F1,ARPP21
2867,SPI1,SOD2
2868,CEBPB,TNFRSF1B
2869,ERG,RP11-126K1.6
2870,JUND,KCNIP2-AS1
2871,E2F1,CPD
2872,ERG,NXPH4
2873,KLF1,CENPA
2874,SPI1,GPCPD1
2875,MAX,MTURN
2876,KLF1,SGOL1
2877,ETS1,APAF1
2878,ERG,SPOPL
2879,GATA1,DNM3
2880,E2F1,SLC44A1
2881,ERG,EFHC1
2882,ERG,APOBEC3C
2883,E2F1,BIRC7
2884,MYB,SIPA1L3
2885,MAX,KLF11
2886,ERG,CALM2
2887,E2F1,DUS2
2888,GATA1,DOK1
2889,SP1,SNHG7
2890,E2F1,SIPA1
2891,ETS1,CCR7
2892,ERG,MYH3
2893,ETS1,DENND5A
2894,MAX,FLJ21408
2895,TCF3,AZU1
2896,TCF3,FAM213A
2897,KLF1,CYYR1
2898,ERG,CHMP4C
2899,ERG,MEX3B
2900,KLF1,IGKV1-16
2901,MAX,CDC25B
2902,E2F1,GK5
2903,GATA1,ANXA1
2904,SPI1,MAT2A
2905,TCF3,FZD1
2906,CEBPB,SLC22A15
2907,GATA1,ADORA2B
2908,E2F1,DLX4
2909,KLF1,TAGLN2
2910,FOS,CENPM
2911,GATA1,IKZF2
2912,EBF1,CXCR5
2913,FOS,HJURP
2914,E2F1,TK1
2915,E2F1,NINJ2
2916,FOS,PBK
2917,ERG,PHGDH
2918,CEBPB,PBK
2919,ERG,TMEM140
2920,GATA1,MXRA7
2921,KLF1,H2AFY
2922,GATA1,CTC-543D15.8
2923,E2F1,PDZD8
2924,KLF1,SAMD14
2925,TCF3,APOBEC3B
2926,ETS1,RENBP
2927,TCF3,TLN1
2928,GATA1,ZFP36L1
2929,EBF1,TNFRSF17
2930,ERG,CA8
2931,GATA1,LL0XNC01-116E7.2
2932,BCL6,IKZF3
2933,JUND,SEPT11
2934,ERG,HMMR
2935,GATA1,STK3
2936,GATA1,CPXM1
2937,FOS,CTB-41I6.1
2938,TCF3,MGLL
2939,SP1,EPHA2
2940,FOS,COL24A1
2941,GATA1,RP11-217B7.3
2942,IRF4,INSR
2943,ERG,MSANTD3
2944,ETS1,RPS3
2945,KLF1,CDC45
2946,ERG,ZNF697
2947,ETS1,PLXND1
2948,ERG,LRRC75B
2949,ERG,CDKL1
2950,GATA1,MOB3B
2951,GATA2,PPCDC
2952,KLF1,CDC20
2953,EBF1,COMT
2954,E2F1,SGMS1
2955,GATA1,GCNT2
2956,E2F1,CYP46A1
2957,TCF3,CPAMD8
2958,FOS,DMKN
2959,PAX5,PARP15
2960,CEBPB,AC007386.2
2961,ERG,TMCC2
2962,E2F1,MSC
2963,KLF1,KIF4A
2964,E2F1,SAV1
2965,GATA1,BCL3
2966,E2F1,CYP4F35P
2967,SPI1,RNF130
2968,MAX,C3orf58
2969,MYB,PYCRL
2970,IRF4,DNASE1L3
2971,MYB,CCNJL
2972,TCF3,RTN4
2973,GATA1,CTD-2308L22.1
2974,TCF3,FXYD1
2975,EBF1,WDR93
2976,JUND,LINC00511
2977,GATA1,RAB11A
2978,E2F1,ZBTB34
2979,ERG,CDC42EP3
2980,KLF1,NUDT17
2981,MAX,RP11-764K9.1
2982,KLF1,RP11-357H14.17
2983,MAX,RHOA
2984,E2F1,VEGFA
2985,CEBPB,AKT3
2986,EBF1,P4HB
2987,EBF1,BACE2
2988,ERG,NME8
2989,MAX,SLC16A5
2990,MYB,INSR
2991,MYB,C2
2992,ETS1,ARL4C
2993,GATA1,AC113404.1
2994,BCL3,ZMIZ1
2995,CEBPB,METTL9
2996,GATA1,RP11-185E8.1
2997,TCF3,HAAO
2998,CEBPB,KLRK1
2999,IRF4,SEMA4B
3000,FOS,ZCCHC24
3001,GATA1,SCN1B
3002,FOS,ZNF662
3003,TCF3,IL17RD
3004,KLF1,DPF3
3005,PAX5,SH2B2
3006,NOTCH1,IL4I1
3007,MAFK,SEPP1
3008,CEBPB,ATP1A3
3009,ERG,E2F3
3010,IRF4,DTL
3011,KLF1,VIPR2
3012,MEIS1,ABLIM3
3013,KLF1,UBTD1
3014,CEBPB,RP11-620J15.3
3015,ERG,LCN2
3016,KLF1,LTBP1
3017,ERG,IL4I1
3018,GATA1,ARL15
3019,GATA2,H2AFX
3020,GATA1,PGLS
3021,E2F1,TFPI
3022,KLF1,PRKG2
3023,CEBPB,TRAPPC10
3024,ERG,SPHK1
3025,TCF3,LPAR5
3026,EBF1,GCSAM
3027,TCF3,TOR4A
3028,BCL3,NEK8
3029,GATA1,PANX1
3030,CEBPB,PLD1
3031,E2F1,RSPH1
3032,CEBPB,MYO1E
3033,IRF4,LYPLAL1-AS1
3034,ETS1,CATSPER1
3035,ERG,DBNDD1
3036,MYB,PLXDC1
3037,MYB,LLGL2
3038,E2F1,C1QC
3039,E2F1,DNAJC12
3040,FOS,LAMC1
3041,GATA1,USP53
3042,GATA1,NPR3
3043,TAL1,DLX4
3044,ETS1,RPA2
3045,E2F1,IRF2BP2
3046,E2F1,RP11-354E11.2
3047,CEBPB,CCL28
3048,KLF1,RP11-885N19.6
3049,ETS1,PITPNC1
3050,GATA1,RP1-244F24.1
3051,CEBPA,AMPD2
3052,NOTCH1,RPS20
3053,FOS,RP11-1057B6.1
3054,GATA1,CDH24
3055,TAL1,TNFSF4
3056,ERG,HYOU1
3057,NOTCH1,MYO1C
3058,EBF1,PKHD1L1
3059,E2F1,LRRC8A
3060,GATA1,CTSC
3061,ETS1,GZMM
3062,RUNX3,CARHSP1
3063,ERG,RPS20
3064,ETS1,SVIP
3065,ERG,MYO1C
3066,MAX,PLOD1
3067,SPI1,DHRS3
3068,POU2F2,HERPUD1
3069,E2F1,PHTF1
3070,KLF1,CTD-2319I12.2
3071,E2F1,MCUR1
3072,ETS1,CD3G
3073,KLF1,CTRL
3074,CEBPB,YWHAH
3075,CEBPB,DTX1
3076,MYB,KLK1
3077,GATA1,TJP2
3078,GATA1,ALCAM
3079,ERG,GEN1
3080,E2F1,SLC19A1
3081,MYB,CTIF
3082,MAX,SLC7A5
3083,MAX,MFAP3L
3084,ERG,SPIRE1
3085,ERG,DGAT2
3086,FOS,SLC29A1
3087,CEBPB,SLC29A1
3088,TAL1,MSC
3089,TAL1,WDR93
3090,GATA1,RP11-421L21.3
3091,ERG,KCTD10
3092,ERG,GUCY1A3
3093,SP1,MYOF
3094,TAL1,RP11-305L7.3
3095,NOTCH1,RP11-295G20.2
3096,MAX,ZNF185
3097,GATA1,TPSAB1
3098,E2F1,PRELID1
3099,GATA1,RP11-24F11.2
3100,GATA1,C2orf48
3101,E2F1,DMTN
3102,MAX,DLGAP5
3103,E2F1,F2RL3
3104,E2F1,CDH1
3105,TCF3,PDE2A
3106,FOS,CDCA8
3107,NOTCH1,KCNIP2
3108,CEBPB,CDCA8
3109,MEIS1,EFNB2
3110,EBF1,PRELID1
3111,NOTCH1,ABCA1
3112,EBF1,AURKB
3113,EBF1,EPB41L2
3114,ERG,HIPK2
3115,MEIS1,RP11-298E9.5
3116,GATA1,RP11-265N6.1
3117,E2F1,MARC1
3118,E2F1,PTRF
3119,IRF4,E2F1
3120,E2F1,C9orf47
3121,TAL1,ATP9A
3122,ERG,KCNIP2
3123,ETS1,GALT
3124,ERG,RP6-91H8.3
3125,MYB,CNRIP1
3126,IRF4,PLEKHG2
3127,NOTCH1,JAM3
3128,MAX,AC007880.1
3129,SPI1,PRDX3
3130,ERG,C3orf14
3131,GATA1,SERPINI1
3132,IRF4,SLC31A1
3133,ERG,RP11-556I14.1
3134,GATA1,MSRB3
3135,MEIS1,FAM212B-AS1
3136,NOTCH1,ARL11
3137,NOTCH1,S100A6
3138,ERG,JAM3
3139,ERG,SLFN11
3140,PAX5,GCNT1
3141,ETS1,PDLIM7
3142,KLF1,KCND3
3143,KLF1,CTB-55O6.8
3144,E2F1,HMHB1
3145,TCF3,LOXL3
3146,MAX,CTNNAL1
3147,KLF1,EPS8L2
3148,MAX,LIM2
3149,ETS1,CLEC2D
3150,ERG,ARL11
3151,FOS,UHRF1
3152,ERG,S100A6
3153,CEBPB,UHRF1
3154,TCF3,TP53I3
3155,KLF1,MMP23B
3156,KLF1,PTCHD1
3157,TCF3,B3GNT5
3158,FOS,IFNLR1
3159,IRF4,RNF167
3160,CEBPB,IFNLR1
3161,KLF1,ITGB1
3162,SP1,ACOX1
3163,KLF1,AP2S1
3164,MAX,RP11-783K16.5
3165,MEIS1,C1orf198
3166,SP1,OSBPL1A
3167,FOS,SLC7A11
3168,MYB,PLEKHG2
3169,MYB,TPX2
3170,MAX,DIRC2
3171,GATA1,MAFK
3172,CEBPB,DUSP14
3173,MYB,PHPT1
3174,TCF3,LRRK1
3175,E2F1,AQP10
3176,KLF1,ACAP2
3177,KLF1,GNAI2
3178,KLF1,ABTB2
3179,KLF1,ACSL1
3180,KLF1,PALD1
3181,JUND,SCRN1
3182,TCF3,KIF23
3183,KLF1,CAMP
3184,FOS,HOXA10-AS
3185,CEBPB,ATP6V0D1
3186,TCF3,KSR1
3187,IRF4,IFIT3
3188,GATA1,GATM
3189,E2F1,MTHFR
3190,E2F1,MAN1A1
3191,MAX,SPC24
3192,NOTCH1,NPC1
3193,MEIS1,TAL1
3194,MYB,SLC22A18
3195,FOS,SFTPD
3196,E2F1,PPCDC
3197,ERG,ENO2
3198,CEBPB,CTD-3252C9.4
3199,EBF1,SLC4A4
3200,ERG,TNFRSF18
3201,ERG,LKAAEAR1
3202,ERG,AHNAK
3203,ERG,NPC1
3204,ERG,RTKN
3205,CEBPB,ST6GALNAC4
3206,FOS,SLC4A3
3207,TCF3,SIPA1L1
3208,E2F1,RPS3
3209,GATA1,SUCNR1
3210,KLF1,RNF149
3211,E2F1,EPHA2
3212,GATA1,SCAMP5
3213,E2F1,TROAP
3214,EBF1,RP11-960L18.1
3215,RUNX3,GNG2
3216,EBF1,PPFIBP1
3217,MYB,TPM4
3218,BCL3,CDT1
3219,CEBPB,TRBV14
3220,CEBPB,MEST
3221,MEIS1,LRRC32
3222,MAX,DMKN
3223,KLF1,HPGDS
3224,E2F1,HIST1H2BJ
3225,TAL1,AURKB
3226,GATA1,CCDC183
3227,MYB,IFIT3
3228,GATA1,AIFM3
3229,FOS,COL13A1
3230,CEBPB,COL13A1
3231,TCF3,FAM65A
3232,GATA1,LRRC36
3233,CEBPB,PTPRE
3234,GATA1,SLC43A3
3235,MEIS1,PDZK1IP1
3236,CEBPB,SAMHD1
3237,EBF1,ZNF608
3238,GATA1,BMF
3239,TCF3,RP11-452H21.4
3240,GATA1,DYNLL1
3241,GATA1,CDH23
3242,MAX,TRAK1
3243,MAFK,ISG20
3244,ERG,MIR210HG
3245,E2F1,HAMP
3246,MAX,TNFRSF8
3247,ERG,VMP1
3248,KLF1,ARPP21
3249,ERG,CDKN3
3250,NOTCH1,C20orf24
3251,TCF3,DUSP1
3252,FOS,SLC25A34
3253,GATA1,LINC01480
3254,NOTCH1,SLX4
3255,GATA1,GP9
3256,CEBPB,ETFA
3257,ERG,ULK2
3258,ERG,C20orf24
3259,CEBPB,HIP1
3260,EBF1,ACTB
3261,FOS,SLC2A8
3262,TCF3,IGF2BP3
3263,E2F1,GTSE1
3264,ERG,FOXP3
3265,ERG,SLX4
3266,CEBPB,PRR5L
3267,E2F1,KLHL35
3268,IRF4,FLJ21408
3269,KLF1,SLC44A1
3270,KLF1,BIRC7
3271,E2F1,RP11-629G13.1
3272,E2F1,WEE1
3273,ERG,PDE9A
3274,KLF1,DUS2
3275,KLF1,SIPA1
3276,NOTCH1,TGFB1
3277,E2F1,DUSP16
3278,MYB,MTURN
3279,TCF3,FAM212A
3280,SPI1,STXBP2
3281,GATA1,SERPINB1
3282,E2F1,TYMS
3283,TAL1,AQP10
3284,GATA1,LGALS12
3285,ERG,TGFB1
3286,KLF1,DLX4
3287,GATA1,CTNND1
3288,KLF1,TK1
3289,GATA1,H2AFJ
3290,KLF1,TSPO
3291,KLF1,NINJ2
3292,GATA1,RP11-142C4.6
3293,E2F1,ENDOD1
3294,FOS,ADAMTS1
3295,JUND,GFOD1
3296,TCF3,C10orf54
3297,E2F1,RNASET2
3298,ERG,RHOBTB2
3299,TCF3,TAGLN
3300,SP1,RP11-81H14.2
3301,CEBPB,MYB
3302,ETS1,FOLR3
3303,E2F1,MARCH3
3304,MYB,NPAS2
3305,TCF3,RAC1
3306,MYB,ZNRF1
3307,GATA1,TNXB
3308,TCF3,TNFRSF1B
3309,IRF4,C3orf58
3310,E2F1,ZDHHC17
3311,ERG,PHACTR3
3312,GATA1,MAD2L1
3313,FOS,IGFBP3
3314,KLF1,SGMS1
3315,ERG,ZNF544
3316,KLF1,CYP46A1
3317,SPI1,FAM120A
3318,ETS1,IMPA2
3319,E2F1,AVP
3320,EBF1,CASP5
3321,ERG,SNTB2
3322,ERG,NEURL1
3323,KLF1,MSC
3324,TAL1,TROAP
3325,KLF1,BAIAP2
3326,MAX,RPS29
3327,KLF1,CYP4F35P
3328,ZEB1,MTG1
3329,ERG,FLNB
3330,GATA1,LY86-AS1
3331,CEBPB,MCL1
3332,E2F1,IQGAP1
3333,FOS,RP11-552D4.1
3334,KLF1,ZBTB34
3335,ERG,WFDC3
3336,IRF4,SLC16A5
3337,CEBPB,MYZAP
3338,SPI1,CCDC65
3339,IRF4,GAB1
3340,ATF3,SLC31A2
3341,SPI1,FXYD7
3342,ERG,PDE4D
3343,JUND,SRD5A3
3344,KLF1,VEGFA
3345,ERG,GPX1
3346,E2F1,APOBEC3B
3347,GATA1,VAMP5
3348,MYB,SEPN1
3349,GATA1,HOXA10
3350,GATA1,PI16
3351,E2F1,ZNF860
3352,KLF1,TYROBP
3353,E2F1,ST5
3354,GATA1,FAS
3355,ERG,CRIP3
3356,ERG,ZWINT
3357,TCF3,CENPM
3358,E2F1,SYVN1
3359,ERG,RPN1
3360,TAL1,ACTB
3361,E2F1,LY6G6F
3362,ERG,ATP10D
3363,MYB,RHOA
3364,PAX5,SIPA1L3
3365,GATA1,KANK3
3366,E2F1,PCP2
3367,TAL1,GATA1
3368,E2F1,CPAMD8
3369,ERG,ATM
3370,MYB,SLC16A5
3371,NOTCH1,PDE4A
3372,GATA1,LRRC32
3373,MYB,SFT2D1
3374,KLF1,TFPI
3375,E2F1,DNASE1L1
3376,E2F1,PEAR1
3377,FOS,STYK1
3378,TCF3,LINC01138
3379,NOTCH1,TMEM8B
3380,E2F1,FXYD1
3381,MEIS1,THBS1
3382,FOS,RP11-973H7.4
3383,ERG,RP11-76E17.3
3384,ERG,CHST7
3385,CEBPB,RP11-539L10.2
3386,GATA1,PDZK1IP1
3387,PAX5,SNX29
3388,KLF1,RSPH1
3389,TCF3,AC007386.2
3390,ERG,TMEM8B
3391,GATA1,RAB13
3392,SPI1,LTA4H
3393,E2F1,ACOX1
3394,GATA1,SEPT10
3395,NOTCH1,RP5-1092A3.4
3396,GATA1,FAM160A1
3397,KLF1,C1QC
3398,E2F1,HIVEP3
3399,E2F1,OSBPL1A
3400,MAX,SLC7A11
3401,SPI1,CECR1
3402,CEBPB,RAP1GAP2
3403,KLF1,DNAJC12
3404,KLF1,IRF2BP2
3405,KLF1,RP11-354E11.2
3406,GATA2,FAM65A
3407,MYB,SLC12A3
3408,NOTCH1,UQCRC1
3409,MEIS1,THRB
3410,ETS1,SEMA4A
3411,ERG,RP5-1092A3.4
3412,MYB,PDCD1
3413,GATA1,FAM129B
3414,GATA1,POLR3B
3415,KLF1,CH17-340M24.3
3416,ETS1,CFAP97
3417,E2F1,MYCN
3418,TAL1,ENDOD1
3419,MYB,CAMKK2
3420,NOTCH1,RPL23A
3421,KLF1,LRRC8A
3422,TCF3,CABP4
3423,GATA1,CTSV
3424,FOS,KRT5
3425,ERG,UQCRC1
3426,GATA1,RASSF8
3427,NOTCH1,LAMTOR2
3428,ETS1,SORT1
3429,E2F1,ZDHHC19
3430,IRF4,SLC7A5
3431,TAL1,GREM1
3432,GATA1,RP11-473M20.9
3433,ERG,CERS4
3434,SPI1,TRAF1
3435,ERG,LAMTOR2
3436,EBF1,ZDHHC19
3437,KLF1,MCUR1
3438,CEBPB,TNFSF14
3439,SP1,SEC14L5
3440,TCF3,KLRK1
3441,TCF3,LRRC2
3442,PAX5,PYCRL
3443,FOS,HCG14
3444,KLF1,SLC19A1
3445,E2F1,OLFM1
3446,SPI1,LACTB
3447,ERG,MAPK1
3448,E2F1,ASPM
3449,GATA1,TMEM184B
3450,TCF3,ATP1A3
3451,TAL1,LINGO2
3452,FOS,AF127936.9
3453,NOTCH1,TMSB4X
3454,ERG,NCAPG
3455,KLF1,PRELID1
3456,KLF1,DMTN
3457,KLF1,F2RL3
3458,SPI1,SMYD3
3459,TCF3,B3GNT7
3460,ERG,CARD9
3461,ERG,TMSB4X
3462,GATA1,CTD-3037G24.4
3463,KLF1,CDH1
3464,MYB,RP11-160O5.1
3465,MYB,SLC7A5
3466,TCF3,HBQ1
3467,TAL1,TRIM9
3468,FOS,CTD-2616J11.14
3469,TCF3,PLD1
3470,E2F1,SH3RF1
3471,GATA1,TCF3
3472,TCF3,MYO1E
3473,BCL6,CDKN1A
3474,KLF1,PTRF
3475,GATA1,GINS2
3476,KLF1,C9orf47
3477,FOS,MMRN1
3478,BCL3,HAGHL
3479,MYB,FERMT3
3480,GATA1,MDM1
3481,TAL1,OPHN1
3482,GATA1,ATP1B3
3483,MYB,DLGAP5
3484,E2F1,IGLL1
3485,GATA1,FOS
3486,GATA1,ZFAT
3487,JUND,DLGAP1-AS1
3488,E2F1,SPG21
3489,E2F1,VAMP8
3490,TAL1,PCP2
3491,KLF1,HMHB1
3492,IRF4,RP11-783K16.5
3493,CEBPB,TBXA2R
3494,E2F1,LINC01127
3495,ERG,LEXM
3496,MYB,AKIRIN2
3497,GATA1,HOXB4
3498,ERG,RNF43
3499,GATA1,PLCG1
3500,CEBPB,HIST1H3H
3501,MYB,TMEM107
3502,CEBPB,IPO11
3503,TCF3,YWHAH
3504,GATA1,DYSF
3505,E2F1,CLEC17A
3506,SP1,MSLN
3507,ERG,RAB30
3508,E2F1,TDRP
3509,ERG,FRMD3
3510,GATA1,CYYR1
3511,MAX,SCML2
3512,FOS,GNAO1
3513,TCF3,SLC29A1
3514,CEBPB,GNAO1
3515,E2F1,PDE2A
3516,E2F1,RNF165
3517,MYB,LIM2
3518,KLF1,AQP10
3519,CEBPB,GPATCH11
3520,CEBPB,SLC22A18AS
3521,ERG,EMP1
3522,ERG,RHOU
3523,ERG,GGH
3524,NOTCH1,ARSB
3525,E2F1,B4GALT6
3526,ERG,TNNT1
3527,TAL1,MYCN
3528,BCL3,MOB1A
3529,SP1,KIAA0232
3530,CEBPB,MICAL3
3531,E2F1,PTX3
3532,FOS,CDK2AP2
3533,NOTCH1,ARSG
3534,KLF1,MTHFR
3535,KLF1,MAN1A1
3536,ERG,AC093818.1
3537,FOS,LAMTOR4
3538,MEIS1,HGD
3539,CEBPB,LAMTOR4
3540,E2F1,LOXL3
3541,KLF1,PPCDC
3542,NOTCH1,RTN2
3543,EBF1,LHFPL2
3544,E2F1,TP53I3
3545,ERG,CDC25C
3546,ERG,PDGFB
3547,ERG,NUDT10
3548,ERG,RTN2
3549,MAX,H3F3A
3550,GATA1,FKBP2
3551,FOS,JUP
3552,CEBPB,JUP
3553,EBF1,RP11-81H14.2
3554,KLF1,EPHA2
3555,KLF1,TROAP
3556,MYB,SPC24
3557,FOS,RP4-633O19__A.1
3558,GATA1,RP11-879F14.2
3559,CEBPB,ASB2
3560,CEBPB,RP4-633O19__A.1
3561,E2F1,SH3TC2
3562,TCF3,UHRF1
3563,EBF1,SH3TC1
3564,FOS,KCNIP2-AS1
3565,GATA1,ITGB5
3566,E2F1,LRRK1
3567,CEBPB,KCNIP2-AS1
3568,KLF1,HIST1H2BJ
3569,ERG,TKT
3570,E2F1,KIRREL3
3571,E2F1,PAPSS2
3572,ERG,CLEC4G
3573,ERG,PRKAR1B
3574,SP1,RP11-126K1.6
3575,IRF4,TRAK1
3576,MAX,RNH1
3577,SPI1,MTFP1
3578,TCF3,VAV3-AS1
3579,TAL1,ZMYND15
3580,GATA1,XRCC4
3581,E2F1,GOLGA8M
3582,CEBPB,MITF
3583,SPIB,MZB1
3584,CEBPB,PPT1
3585,BACH2,XXbac-BPG299F13.17
3586,NOTCH1,AP5B1
3587,GATA1,BRI3BP
3588,KLF1,HAMP
3589,CEBPB,LGALS2
3590,ERG,PTPRK
3591,ERG,RP11-426C22.5
3592,ERG,LCP1
3593,TAL1,ENPP1
3594,SPI1,TPP1
3595,ETS1,SUSD3
3596,ERG,NIPSNAP3B
3597,FOS,AR
3598,BCL3,DGKZ
3599,E2F1,MT-CO1
3600,MYB,FKBP1A
3601,KLF1,GTSE1
3602,CEBPB,CD2AP
3603,ETS1,MBP
3604,MAX,EXOC3L1
3605,ERG,RAP2A
3606,MAX,DENND1A
3607,KLF1,KLHL35
3608,MYB,TRAK1
3609,JUND,TK2
3610,MYB,TNFRSF8
3611,GATA1,PRKG2
3612,TAL1,MYL9
3613,ETS1,DENND3
3614,TAL1,TM4SF1
3615,MAX,QPRT
3616,FOS,ITLN1
3617,GATA1,BTN2A2
3618,ETS1,KDM1B
3619,KLF1,RP11-629G13.1
3620,KLF1,WEE1
3621,GATA1,MALAT1
3622,IRF4,MYO1E
3623,ETS1,C10orf11
3624,MEIS1,PF4V1
3625,ERG,XBP1
3626,CEBPB,CSTA
3627,NOTCH1,ATF5
3628,E2F1,HTR1F
3629,E2F1,FAM65A
3630,GATA1,GSTO1
3631,E2F1,SLC18A2
3632,TAL1,KRT1
3633,IRF4,LAMC1
3634,CEBPB,SEPT11
3635,GATA1,RGS9
3636,FOS,NDN
3637,GATA1,RP11-885N19.6
3638,NOTCH1,TALDO1
3639,GATA1,AP000487.5
3640,MAX,STK38L
3641,KLF1,LSM10
3642,NOTCH1,WIPI1
3643,SPIB,FAM129C
3644,ERG,HOMER3
3645,GATA1,TP53INP1
3646,MAX,SPIDR
3647,ERG,SCN3A
3648,GATA1,GRK5
3649,CEBPB,TNF
3650,ERG,TALDO1
3651,ERG,CFH
3652,ERG,CNFN
3653,TCF3,SAMHD1
3654,CEBPB,ADARB1
3655,GATA1,SMIM6
3656,FOS,C20orf197
3657,ERG,RP11-598F7.3
3658,ERG,WIPI1
3659,MAX,C9orf139
3660,ERG,GAS6
3661,ERG,BSPRY
3662,CEBPB,RAB10
3663,TAL1,LHFPL2
3664,MYB,ZFP36L1
3665,BCL3,PTK2
3666,FOS,LINC00511
3667,CEBPB,PPP5C
3668,CEBPB,LINC00511
3669,E2F1,SORT1
3670,E2F1,IGF2BP3
3671,LMO2,SLC7A7
3672,MAX,KIF2C
3673,SP1,RP1-90J20.8
3674,MEIS1,FAM63A
3675,IRF4,RPS29
3676,MYB,WDR66
3677,ERG,CENPF
3678,KLF1,ZDHHC17
3679,TAL1,RP11-81H14.2
3680,MYB,MMP11
3681,CEBPB,TPRG1
3682,TAL1,GRB14
3683,KLF1,AVP
3684,TCF3,ETFA
3685,MAX,S100P
3686,MYB,MOB3B
3687,TCF3,HIP1
3688,ERG,SCARB1
3689,CEBPB,ATP6V1B2
3690,TCF3,SLC2A8
3691,CEBPB,NEK8
3692,JUND,MAT2A
3693,CEBPA,ARHGEF40
3694,GATA1,CCNB2
3695,KLF1,IQGAP1
3696,NOTCH1,IGF2R
3697,IRF4,CTTNBP2NL
3698,NOTCH1,FOSL1
3699,E2F1,LYPD3
3700,ERG,ENAM
3701,NOTCH1,NFKBIA
3702,ERG,LGALS1
3703,EBF1,ITPR1
3704,E2F1,WDR34
3705,TCF3,TTC21A
3706,BCL3,TUBA4A
3707,GATA1,PGM2L1
3708,ERG,RHOBTB1
3709,GATA1,PLEKHO2
3710,SP1,AGPAT3
3711,CEBPB,TBC1D31
3712,GATA1,RP11-369E15.3
3713,FOS,NAT8L
3714,KLF1,APOBEC3B
3715,ERG,CDKN2A
3716,ERG,NFKBIA
3717,CEBPB,CD63
3718,POU2F2,ELOVL6
3719,E2F1,TCL1B
3720,KLF1,ST5
3721,E2F1,TSPAN18
3722,KLF1,SYVN1
3723,GATA3,SCIMP
3724,MEIS1,TGFB1I1
3725,E2F1,CXCL11
3726,E2F1,RAC1
3727,FOS,SIAE
3728,E2F1,C5orf30
3729,CEBPB,SIAE
3730,GATA1,GM2A
3731,GATA1,CTB-55O6.8
3732,ERG,ANKRD33B
3733,EBF1,RP1-56K13.2
3734,E2F1,ELOVL7
3735,TAL1,MT-CO1
3736,KLF1,PCP2
3737,ERG,CAPZA2
3738,EBF1,AUTS2
3739,MAX,GK
3740,KLF1,CPAMD8
3741,ERG,CKB
3742,GATA1,KIAA0513
3743,MYB,HIST3H2A
3744,ETS1,CPNE8
