,TF,Target
1069,KLF1,SLC2A1
1070,ERG,TMED8
1071,EBF1,ADRBK1
1072,GATA1,MIR3179-3
1073,ERG,HMGB2
1074,CEBPB,CHD7
1075,GATA1,AC002454.1
1076,ETS1,NFIL3
1077,TCF3,ASAP2
1078,ETS1,PRKACA
1079,KLF1,JUND
1080,KLF1,SIPA1L3
1081,SPI1,CHP1
1082,E2F1,BEND2
1083,TAL1,RP11-722E23.2
1084,CEBPB,KIAA0101
1085,MAFK,PLAGL2
1086,ERG,KEAP1
1087,ETS1,NFE2
1088,MAX,P2RX1
1089,ERG,ABO
1090,MYB,FOS
1091,ETS1,FUCA1
1092,TAL1,AEBP1
1093,E2F1,MSRB3
1094,CEBPB,ZFAND5
1095,SPI1,MLH3
1096,MAX,LIPE-AS1
1097,TCF3,RP11-305L7.3
1098,KLF1,CTD-2319I12.2
1099,E2F1,TREML2
1100,MAX,ARRDC4
1101,TCF3,OBSL1
1102,CEBPB,CTNNAL1
1103,ERG,HPGDS
1104,ERG,SBK1
1105,CEBPB,ANKRD34A
1106,ERG,RP11-71G12.1
1107,KLF1,SFT2D1
1108,EBF1,TCIRG1
1109,TCF3,LPAR5
1110,E2F1,PHC2
1111,ERG,XRCC4
1112,CEBPB,SAMHD1
1113,KLF1,ACY3
1114,MYB,SEMA4C
1115,ERG,FOS
1116,KLF1,KCNMB3
1117,CEBPB,ARHGAP31
1118,KLF1,USHBP1
1119,MAX,RASAL3
1120,KLF1,B3GNT7
1121,EBF1,RAB10
1122,MYB,PANX1
1123,SPI1,VMP1
1124,EBF1,CDKL1
1125,CEBPB,FOSL1
1126,MAFK,MSANTD3
1127,ERG,TBC1D8
1128,KLF1,LYPLAL1-AS1
1129,MAX,GNB4
1130,POU2F2,AURKB
1131,TCF3,TTC16
1132,GATA1,TMSB4X
1133,ERG,SEMA4C
1134,KLF1,KIF20A
1135,GATA1,RHOBTB3
1136,KLF1,RASSF8
1137,E2F1,HAMP
1138,KLF1,AJ006998.2
1139,EBF1,GNAI2
1140,CEBPB,PTGDR2
1141,IRF4,MAFF
1142,E2F1,BSPRY
1143,E2F1,MALAT1
1144,MYB,PBK
1145,ERG,PANX1
1146,FOS,FAM212B
1147,MAFK,TMCC2
1148,E2F1,H2AFX
1149,KLF1,SLC7A5
1150,TCF3,TTC39C-AS1
1151,CEBPB,MLH3
1152,CEBPB,CDK14
1153,GATA1,BHLHE41
1154,CEBPB,RHOBTB2
1155,FOS,FTL
1156,ERG,RP4-647C14.2
1157,GATA1,RP11-46A10.5
1158,GATA1,SHISA4
1159,KLF1,AHNAK
1160,KLF1,FAM167A
1161,CEBPB,CTD-3252C9.4
1162,KLF1,ADARB1
1163,JUND,TJP2
1164,CEBPB,ZNF608
1165,GATA2,ACOT7
1166,E2F1,FAM64A
1167,ERG,IFI6
1168,ERG,HPSE
1169,KLF1,XCR1
1170,ERG,PBK
1171,E2F1,AURKB
1172,EBF1,HEXB
1173,MYB,MND1
1174,IRF4,CTNND1
1175,GATA1,USP6NL
1176,TAL1,NEXN
1177,GATA1,LINC00482
1178,KLF1,PCP2
1179,MAX,XBP1
1180,PAX5,ADAM19
1181,TCF3,CD34
1182,ERG,SERPINB1
1183,TCF3,RAC1
1184,KLF1,SPC24
1185,GATA1,KIRREL3
1186,JUND,TUBB6
1187,RUNX3,IFITM1
1188,ERG,TGFB2
1189,E2F1,RP11-134N1.2
1190,TCF3,INSL3
1191,ERG,RRAS
1192,ERG,NPR3
1193,GATA1,TGFB1I1
1194,ERG,RP11-356N1.2
1195,EBF1,H2AFY
1196,SPI1,TNFSF13B
1197,MAX,PLAC8
1198,ERG,MND1
1199,EBF1,UHRF1
1200,CEBPB,MLC1
1201,PAX5,FXYD1
1202,KLF1,SIAE
1203,IRF4,JDP2
1204,CEBPB,RP11-10A14.5
1205,ERG,FCGR3B
1206,E2F1,RTN3
1207,GATA1,CACNA2D4
1208,E2F1,ZWINT
1209,MYB,CNRIP1
1210,FOS,MAP1B
1211,MYB,ZFP36L1
1212,ERG,FTH1
1213,GATA1,SAMD14
1214,ERG,ASAH1
1215,ERG,DCAF12
1216,TAL1,TRIM58
1217,KLF1,CCR10
1218,GATA1,SERPINB9P1
1219,KLF1,TTC21A
1220,MAX,CDC25B
1221,TAL1,PROS1
1222,FOS,COTL1
1223,ERG,CNRIP1
1224,CEBPB,EBF1
1225,ERG,RP11-902B17.1
1226,MYB,STARD4-AS1
1227,GATA1,HEXIM2
1228,TAL1,MITF
1229,ERG,ZFP36L1
1230,MAX,FAM214B
1231,MAFK,TUBA4A
1232,CEBPB,TRAF4
1233,GATA1,ARVCF
1234,EBF1,SEC61B
1235,GATA1,TNFSF4
1236,ERG,GCNT1
1237,MYB,GYLTL1B
1238,KLF1,NAT8L
1239,KLF1,TRIP10
1240,ERG,CRYM-AS1
1241,MAX,CDCA8
1242,E2F1,GABARAP
1243,FOS,EEF1A1
1244,GATA1,RILP
1245,GATA1,SPC25
1246,MYB,IL2RA
1247,E2F1,RP5-1092A3.4
1248,TCF3,NPW
1249,ERG,C15orf54
1250,KLF1,KANK3
1251,ERG,RP11-670E13.6
1252,TCF3,SH3RF1
1253,ERG,STARD4-AS1
1254,MAX,TK2
1255,CEBPB,TNFSF13B
1256,E2F1,YWHAE
1257,ERG,PLOD2
1258,KLF1,NDRG2
1259,TAL1,TMEM210
1260,ERG,RIN1
1261,KLF1,FAM179A
1262,TCF3,HIST1H2BG
1263,ERG,LILRA6
1264,GATA1,SMOX
1265,KLF1,AP003068.23
1266,E2F1,KCND3
1267,MAF,TSPAN9
1268,GATA1,PVALB
1269,E2F1,WIPI1
1270,GATA1,SETBP1
1271,TCF3,FCER1G
1272,E2F1,RRP12
1273,GATA1,RP11-536K7.3
1274,ERG,LCN2
1275,MYB,WDR66
1276,E2F1,ASAP2
1277,E2F1,HOXA10-AS
1278,TCF3,TNNC2
1279,KLF1,COL13A1
1280,FOS,GLCCI1
1281,CEBPB,JAM3
1282,E2F1,CCNB1
1283,ERG,S100A4
1284,KLF1,WDR11-AS1
1285,KLF1,SCML2
1286,TAL1,LINC01063
1287,KLF1,SGMS1
1288,KLF1,PDCD1
1289,ERG,IL1R2
1290,E2F1,HOXA9
1291,MAX,ZNF503
1292,GATA1,CDC14B
1293,ETS1,RNF19B
1294,GATA1,UBE2C
1295,MAX,IPMK
1296,SPI1,GLUL
1297,E2F1,PROS1
1298,GATA1,KIF2C
1299,IRF4,SRGN
1300,KLF1,SEPT5
1301,EBF1,CENPM
1302,E2F1,OBSL1
1303,GATA1,ARHGAP18
1304,ERG,WDR66
1305,E2F1,SLC35D3
1306,CEBPB,AIF1
1307,GATA1,INSR
1308,FOS,DPF3
1309,ERG,PCSK5
1310,KLF1,AXL
1311,ERG,NLRP12
1312,ERG,IGF2BP3
1313,KLF1,RP11-598F7.3
1314,E2F1,TRIQK
1315,TAL1,MSANTD3
1316,TAL1,PLK1
1317,KLF1,IGLL1
1318,KLF1,RP11-783K16.5
1319,ERG,ADAMTSL4
1320,TAL1,DLGAP5
1321,FOS,RTN2
1322,ERG,CUX2
1323,KLF1,PPP2CB
1324,E2F1,CDHR3
1325,MYB,SPRED1
1326,ERG,HAAO
1327,GATA1,AC114752.3
1328,ERG,CCDC106
1329,GATA1,HBQ1
1330,MAFK,FARP2
1331,MYB,FADS1
1332,SPI1,SMYD3
1333,MYB,PTK7
1334,CEBPB,CDCA2
1335,KLF1,SLAMF8
1336,GATA1,FERMT3
1337,TAL1,TMCC2
1338,MYB,MYO1F
1339,ERG,TRBV14
1340,E2F1,TTC16
1341,TCF3,VASH1
1342,MYB,KIFC1
1343,EBF1,MMP11
1344,ERG,TIMM8B
1345,KLF1,RP1-244F24.1
1346,MYB,GPR162
1347,ERG,SPRED1
1348,E2F1,LINC01127
1349,ERG,FADS1
1350,ERG,PTK7
1351,KLF1,CTD-2306M5.1
1352,ERG,MYO1F
1353,CEBPB,AGK
1354,E2F1,LINC01063
1355,SPI1,SAT2
1356,JUND,IFIT3
1357,MYB,ENDOD1
1358,ERG,KIFC1
1359,E2F1,KIF21A
1360,TCF3,SAT1
1361,GATA1,SEC14L5
1362,KLF1,PTPN13
1363,KLF1,SLC30A1
1364,GATA1,PAFAH2
1365,KLF1,SERPINE1
1366,RUNX3,EHD1
1367,SPI1,RHOB
1368,MAX,SIRPB2
1369,ERG,NPL
1370,CEBPB,SPOCD1
1371,CEBPB,SEMA4B
1372,CEBPB,PDZK1IP1
1373,GATA1,SCARB1
1374,E2F1,CD34
1375,TCF3,FAM221B
1376,E2F1,RAC1
1377,CEBPB,TXN
1378,ZEB1,TCIRG1
1379,ERG,SOBP
1380,E2F1,STXBP6
1381,ERG,ENDOD1
1382,CEBPB,CRYM
1383,CEBPB,P2RY12
1384,GATA1,PAQR7
1385,GATA2,ACTB
1386,TAL1,P2RY12
1387,ERG,GOLIM4
1388,E2F1,PTPRJ
1389,E2F1,INSL3
1390,TCF3,IQGAP1
1391,MAX,MAP1B
1392,TAL1,MTURN
1393,ETS1,SYNE1
1394,ERG,C1QC
1395,MYB,NREP
1396,CEBPB,MARCH3
1397,FOS,LEXM
1398,E2F1,NCAPG
1399,ERG,SOCS2
1400,E2F1,LGALS9C
1401,E2F1,RAB11A
1402,MYB,CLSTN3
1403,KLF1,SLC4A4
1404,GATA1,CEBPB
1405,GATA1,STON2
1406,MYB,CPD
1407,TAL1,MEX3B
1408,FOS,RP4-633O19__A.1
1409,MAX,GK
1410,CEBPB,TRGV9
1411,FOS,SSX2IP
1412,GATA1,LY6G6F
1413,IRF4,FHOD1
1414,SPI1,RAB11FIP1
1415,KLF1,GSTP1
1416,ETS1,PPIF
1417,GATA2,CDT1
1418,ERG,GNGT2
1419,TAL1,TNXB
1420,ERG,NREP
1421,E2F1,SCARA5
1422,E2F1,PPP1R9A
1423,E2F1,ATP5J2-PTCD1
1424,KLF1,C19orf33
1425,GATA1,LHFP
1426,MAX,EEF1A1
1427,KLF1,CDYL
1428,ERG,CLSTN3
1429,IRF4,AC002454.1
1430,E2F1,TYMS
1431,SPI1,NAMPT
1432,ERG,PDE3A
1433,CEBPB,NAGK
1434,EBF1,RP11-297B17.3
1435,ERG,AK9
1436,ERG,TAF13
1437,MYB,ADAM9
1438,GATA1,SPATS2L
1439,CEBPA,ETS1
1440,KLF1,TMEM8B
1441,KLF1,KCNA5
1442,GATA1,SMPDL3B
1443,E2F1,SH3RF1
1444,GATA1,PITX1
1445,ERG,PF4V1
1446,JUND,POU2F2
1447,PAX5,PARP15
1448,KLF1,LINC00989
1449,GATA1,ZDHHC17
1450,IRF4,TRIO
1451,TAL1,GPR42
1452,MYB,AC078883.3
1453,GATA1,TPX2
1454,TCF3,SLC2A1
1455,EBF1,MED12L
1456,KLF1,TSPAN9
1457,IRF4,XBP1
1458,JUND,PRDM1
1459,JUND,CNPY3
1460,MAX,NINJ2
1461,KLF1,SLC12A3
1462,GATA1,SLC8A1-AS1
1463,TCF3,JUND
1464,E2F1,DLX4
1465,KLF1,SHE
1466,TCF3,SMIM5
1467,TAL1,GFI1B
1468,JUND,LRRC8A
1469,CEBPB,PICALM
1470,TCF3,NFKBIA
1471,SPI1,CD83
1472,MYB,LYPD3
1473,ETS1,KIF13A
1474,ETS1,BCL6
1475,ERG,SERPINB2
1476,KLF1,SIGLEC5
1477,CEBPB,TALDO1
1478,KLF1,DMTN
1479,GATA1,HJURP
1480,ERG,AC078883.3
1481,ETS1,PDLIM7
1482,IRF4,NOD2
1483,KLF1,PRELID1
1484,KLF1,RP11-960L18.1
1485,CEBPB,RP11-111A22.1
1486,JUND,KCNIP2-AS1
1487,TCF3,CTD-2319I12.2
1488,KLF1,SFTPD
1489,CEBPB,CALML4
1490,ERG,FGFRL1
1491,CEBPB,NAMPT
1492,KLF1,SLC41A2
1493,TAL1,ARHGEF12
1494,KLF1,ATL1
1495,E2F1,CDK2AP1
1496,MAX,MIR22HG
1497,KLF1,FOXP3
1498,KLF1,RTN4
1499,ERG,LYPD3
1500,GATA1,ABLIM3
1501,ETS1,FYN
1502,MAX,RTN2
1503,ERG,BNC2
1504,E2F1,PIR
1505,JUND,LHFPL2
1506,NFE2,GNA15
1507,TCF3,USHBP1
1508,ERG,DRD4
1509,MYB,PGAM1
1510,ERG,SPX
1511,TCF3,B3GNT7
1512,CEBPB,KLHL10
1513,ERG,PPY
1514,GATA2,ENKUR
1515,EBF1,AIM2
1516,TAL1,RGS7
1517,TCF3,FGR
1518,GATA1,WASF1
1519,TCF3,LYPLAL1-AS1
1520,KLF1,FADS3
1521,KLF1,MMP23B
1522,KLF1,COBL
1523,KLF1,CST3
1524,KLF1,NRP1
1525,GATA1,CDC25C
1526,E2F1,GPR42
1527,EBF1,GAB1
1528,ERG,PGAM1
1529,ERG,RP11-305L7.1
1530,ERG,AMN1
1531,EBF1,ITGB3
1532,GATA1,ZEB2-AS1
1533,ERG,DPPA4
1534,FOS,RP11-885N19.6
1535,IRF4,ZNF296
1536,CEBPB,BPI
1537,SPI1,TTC39B
1538,TCF3,SLC7A5
1539,TCF3,DUSP4
1540,KLF1,MDK
1541,CEBPB,VENTX
1542,ERG,CPED1
1543,ETS1,RAB34
1544,KLF1,CXCL5
1545,TCF3,AHNAK
1546,E2F1,RNF13
1547,TCF3,FAM167A
1548,MAX,KCNH8
1549,CEBPB,ACOT7
1550,TCF3,ADARB1
1551,GATA1,GPR20
1552,ERG,SDC4
1553,GATA2,MAML3
1554,IRF4,IL10RB-AS1
1555,MYB,NEAT1
1556,GATA1,PHLDA1
1557,CEBPB,GATM
1558,KLF1,IGF2BP2
1559,TCF3,PCP2
1560,ERG,GP1BA
1561,BCL6,CFAP97
1562,CEBPB,FKBP1A
1563,E2F1,FAM221B
1564,FOS,TGFB2
1565,GATA1,SPOPL
1566,GATA2,HIC1
1567,MAX,RP11-443B7.1
1568,TAL1,MEIS1
1569,TAL1,FIBCD1
1570,ERG,RP11-466P24.6
1571,BCL6,PRKD2
1572,E2F1,METTL9
1573,KLF1,TMTC1
1574,CEBPB,RP11-413H22.2
1575,EBF1,RHOG
1576,ERG,RPH3A
1577,ERG,NEAT1
1578,E2F1,NKAIN2
1579,E2F1,IQGAP1
1580,MYB,ZFYVE28
1581,KLF1,LLGL2
1582,GATA1,HMGB2
1583,E2F1,MAP7
1584,FOS,MIDN
1585,TCF3,FCHSD2
1586,CEBPB,AHCTF1
1587,MYB,RP11-117D22.2
1588,KLF1,KCNK17
1589,GATA1,ARSB
1590,TAL1,DNAH12
1591,GATA1,SUSD1
1592,KLF1,MYCN
1593,ERG,EMID1
1594,SPIB,PLCG2
1595,SPI1,MAP3K1
1596,IRF4,PYCARD
1597,E2F1,HEG1
1598,CEBPB,GAS6
1599,ERG,GAB2
1600,ERG,BAIAP2-AS1
1601,ERG,ABCB1
1602,BCL6,SEMA4A
1603,TCF3,CCR10
1604,MYB,FNIP2
1605,ERG,CTD-2545M3.8
1606,TCF3,TTC21A
1607,CEBPB,STXBP2
1608,CEBPB,DLGAP1-AS1
1609,MAX,ZNRF1
1610,JUND,ZBP1
1611,E2F1,RPS27
1612,SPI1,TNRC6C
1613,ERG,ZFYVE28
1614,KLF1,TKT
1615,ERG,AP001171.1
1616,E2F1,STYK1
1617,KLF1,ATP6V0D1
1618,ERG,CXCL11
1619,GATA1,RP11-71G12.1
1620,KLF1,C1orf198
1621,KLF1,CYTL1
1622,ETS1,CHST15
1623,KLF1,IGSF10
1624,ERG,GP6
1625,MYB,TLR5
1626,GATA1,FOS
1627,GATA1,ADRBK1
1628,TCF3,NAT8L
1629,TAL1,E2F1
1630,TCF3,TRIP10
1631,GATA1,ARSJ
1632,GATA1,CENPW
1633,CEBPB,ALCAM
1634,E2F1,ZMIZ1
1635,CEBPB,COLQ
1636,POU2F2,JUND
1637,CEBPB,DBN1
1638,GATA1,CDK1
1639,CEBPB,TAL1
1640,ERG,TRPC6
1641,FOS,DTL
1642,ERG,CRYBG3
1643,KLF1,ADORA2B
1644,TCF3,KANK3
1645,KLF1,PDE4A
1646,GATA1,DNAJC12
1647,GATA3,CORO1C
1648,KLF1,ATP8B2
1649,ERG,AC015971.2
1650,MYB,HMSD
1651,ERG,ATP1B1
1652,CEBPB,FRMD3
1653,JUND,GFOD1
1654,CEBPB,SYT11
1655,TAL1,HOXA10
1656,ERG,SPIRE1
1657,GATA1,TBC1D8
1658,RUNX3,RORA
1659,KLF1,CYYR1
1660,ERG,CCDC151
1661,ETS1,DENND2D
1662,KLF1,CYBA
1663,MAX,TOR4A
1664,KLF1,CADM4
1665,CEBPB,ZFAT
1666,MYB,SCRN1
1667,MYB,TPP1
1668,TCF3,OAZ1
1669,TCF3,GNAZ
1670,E2F1,SLC2A1
1671,KLF1,CCNJL
1672,GATA1,TCIRG1
1673,CEBPB,TST
1674,MAX,ABHD6
1675,CEBPB,MFGE8
1676,ERG,HMSD
1677,ERG,P2RY1
1678,KLF1,RP11-384P7.7
1679,MAFK,TJP2
1680,E2F1,JUND
1681,ETS1,DENND3
1682,POU2F2,USHBP1
1683,ERG,FAM81B
1684,TCF3,PDCD1
1685,KLF1,HBA2
1686,IRF4,AKIRIN2
1687,TCF3,GNG3
1688,ERG,SLC22A15
1689,FOS,PDE6G
1690,ERG,TPP1
1691,EBF1,MAP3K11
1692,ETS1,SRD5A1
1693,ERG,KL
1694,MYB,PI16
1695,MYB,SENCR
1696,GATA1,CDKL1
1697,ERG,SCD5
1698,ERG,COQ2
1699,E2F1,CTD-2319I12.2
1700,EBF1,CYP46A1
1701,TCF3,RORC
1702,CEBPB,LDLRAD3
1703,E2F1,SRGAP2
1704,ERG,TIMP1
1705,MYB,GPR35
1706,ERG,P2RY12
1707,JUND,CTNNAL1
1708,ERG,HSPA6
1709,E2F1,ACY3
1710,CEBPB,PTK2
1711,E2F1,KCNMB3
1712,GATA1,RRAS
1713,GATA1,RP11-452H21.4
1714,KLF1,CA8
1715,CEBPB,LGR6
1716,MYB,SERPINB8
1717,E2F1,USHBP1
1718,KLF1,CDKN2D
1719,ERG,PI16
1720,ERG,SENCR
1721,TAL1,CTD-3037G24.4
1722,E2F1,GUCY1B3
1723,E2F1,B3GNT7
1724,GATA1,FCGR3B
1725,ERG,GPR35
1726,IRF4,PAFAH2
1727,GATA1,FTH1
1728,TAL1,GTPBP2
1729,ERG,BIRC7
1730,E2F1,LYPLAL1-AS1
1731,TCF3,AGPAT5
1732,SPI1,PSAP
1733,CEBPB,CCNA2
1734,JUND,FOSL1
1735,EBF1,TGFB1
1736,E2F1,KIF20A
1737,E2F1,RASSF8
1738,TAL1,LINC01122
1739,ERG,SMIM24
1740,ERG,CDC42EP4
1741,MYB,CLCN3
1742,ERG,SERPINB8
1743,KLF1,EPHA2
1744,E2F1,AJ006998.2
1745,TCF3,RP1-244F24.1
1746,MAX,TET3
1747,EBF1,SLC25A42
1748,GATA1,CNRIP1
1749,E2F1,PPT1
1750,KLF1,TP53I3
1751,IRF4,HLA-A
1752,MAX,FAM129B
1753,ETS1,SLFN11
1754,E2F1,SLC7A5
1755,CEBPB,ATG16L2
1756,ETS1,WHAMM
1757,ERG,CHST7
1758,GATA1,GCNT1
1759,GATA1,DAB2
1760,GATA1,CRYM-AS1
1761,IRF4,FBXL5
1762,ERG,CLCN3
1763,ETS1,PRKCH
1764,ETS1,TAP1
1765,E2F1,FAM167A
1766,TCF3,SERPINE1
1767,E2F1,ADARB1
1768,KLF1,PALD1
1769,CEBPB,TTC39A
1770,KLF1,AC007386.2
1771,MAX,RGS10
1772,EBF1,PLEKHG1
1773,GATA1,KRT5
1774,E2F1,XCR1
1775,MAX,TGFB2
1776,ERG,RP11-874J12.4
1777,GATA1,STARD4-AS1
1778,SPI1,DPYSL2
1779,E2F1,SPC24
1780,E2F1,PCP2
1781,GATA1,PLOD2
1782,GATA1,RIN1
1783,E2F1,PTX3
1784,FOS,RP11-76E17.3
1785,MYB,VASP
1786,TCF3,KLF1
1787,CEBPB,ACTB
1788,ERG,MEF2D
1789,MAX,MND1
1790,ERG,ABHD15
1791,ERG,LRRC32
1792,CEBPB,RP11-121A8.1
1793,CEBPB,FAM212B-AS1
1794,MYB,CLIC1
1795,TAL1,LINC00158
1796,CEBPB,CTTN
1797,CEBPB,CCDC183
1798,MAX,OAF
1799,E2F1,SIAE
1800,ERG,RP11-296A18.6
1801,EBF1,RP11-553L6.2
1802,GATA1,LCN2
1803,CEBPB,HGD
1804,ERG,TNS3
1805,E2F1,SLFN11
1806,MYB,COMT
1807,ERG,CEP55
1808,KLF1,CTSD
1809,KLF1,TFPI
1810,CEBPB,MMP17
1811,MYB,EGLN3
1812,CEBPB,COL9A2
1813,KLF1,CAPZA2
1814,ETS1,ALDH3B1
1815,E2F1,CCR10
1816,TCF3,TGFB1
1817,CEBPB,ANXA2
1818,ERG,CLIC1
1819,SPI1,PFKP
1820,TAL1,ITLN1
1821,SPI1,SEPT11
1822,GATA1,FAM96A
1823,TCF3,SPG21
1824,TAL1,CDKN3
1825,GATA1,CMKLR1
1826,TAL1,KCNK10
1827,MYB,AC002454.1
1828,TAL1,CDT1
1829,MAX,MSLN
1830,GATA2,TK2
1831,IRF4,TPX2
1832,ERG,COMT
1833,IRF4,PTGIR
1834,MAX,DTL
1835,SPI1,UBE2R2
1836,MAX,IL6
1837,TCF3,CDYL
1838,ERG,PHTF1
1839,GATA1,IGF2BP3
1840,FOS,FOLR3
1841,EBF1,RP11-16E12.2
1842,GATA1,LGMN
1843,E2F1,NAT8L
1844,E2F1,TRIP10
1845,CEBPB,ZYX
1846,SPI1,MFSD1
1847,TCF3,SH3TC1
1848,GATA1,CUX2
1849,E2F1,ESAM
1850,TCF3,TMEM8B
1851,GATA1,CCDC106
1852,E2F1,KANK3
1853,CEBPA,SLC8A1
1854,CEBPB,LIMS2
1855,ERG,C3AR1
1856,KLF1,RP11-722E23.2
1857,E2F1,NDRG2
1858,ERG,DENND2C
1859,E2F1,FAM179A
1860,GATA1,NUSAP1
1861,TCF3,SLC12A3
1862,EBF1,GM2A
1863,ERG,RIN2
1864,TCF3,ALOX12
1865,CEBPB,PFKP
1866,GATA1,MYZAP
1867,GATA1,FADS1
1868,CEBPB,SEPT11
1869,GATA1,RPS3
1870,E2F1,COL13A1
1871,KLF1,TLN1
1872,MAX,PDE6G
1873,GATA1,MYO1F
1874,MYB,TMSB4X
1875,TCF3,PRSS57
1876,CEBPB,ANKRD33B
1877,E2F1,SLC25A20
1878,E2F1,SCML2
1879,E2F1,WDR11-AS1
1880,E2F1,SGMS1
1881,E2F1,PDCD1
1882,ETS1,KDM1B
1883,MYB,NPAS2
1884,TCF3,PRELID1
1885,E2F1,GNG3
1886,ERG,FGD6
1887,ERG,RP11-222K16.2
1888,RUNX3,ARHGEF3
1889,CEBPB,HIST1H2AG
1890,GATA1,ANO6
1891,ERG,CRIM1
1892,KLF1,ERBB2
1893,CEBPB,FAXDC2
1894,ERG,PPP1R17
1895,CEBPB,MIR222HG
1896,FOS,NPC2
1897,SPI1,SYTL2
1898,TCF3,ATL1
1899,E2F1,SEPT5
1900,CEBPB,MFSD1
1901,TCF3,RTN4
1902,CEBPB,HIST1H2BD
1903,MYB,RP11-46A10.5
1904,IRF4,RP4-633O19__A.1
1905,ERG,SYCP2L
1906,ERG,TMSB4X
1907,PAX5,KDM4B
1908,GATA1,ENDOD1
1909,EBF1,NFKBIZ
1910,ERG,DSC2
1911,ERG,NPAS2
1912,GATA1,GOLIM4
1913,E2F1,RP11-598F7.3
1914,E2F1,IGLL1
1915,CEBPB,ENKUR
1916,KLF1,ELOVL6
1917,ERG,RP11-185E8.1
1918,E2F1,RP11-783K16.5
1919,BACH2,PPP1R3E
1920,TCF3,HEMGN
1921,E2F1,PPP2CB
1922,MYB,LINC00482
1923,PAX5,SIPA1L3
1924,TAL1,PLCB4
1925,TCF3,FADS3
1926,GATA1,SOCS2
1927,ERG,ELOVL7
1928,ERG,RP11-46A10.5
1929,MYB,PLEKHO2
1930,E2F1,SLAMF8
1931,KLF1,CXCR2
1932,ERG,SHISA4
1933,E2F1,AGPAT5
1934,ETS1,SORT1
1935,POU2F2,LYN
1936,KLF1,ULK1
1937,ERG,P3H2
1938,ERG,BNIP3L
1939,KLF1,F11R
1940,CEBPB,JUP
1941,E2F1,RP1-244F24.1
1942,ERG,RP11-187E13.1
1943,MYB,GPX1
1944,TCF3,MDK
1945,FOS,PHPT1
1946,MYB,CACNA2D4
1947,ERG,UGT8
1948,TCF3,CERS4
1949,ERG,PLEKHO2
1950,GATA1,LRP12
1951,E2F1,CTD-2306M5.1
1952,ERG,CPA3
1953,GATA1,CKAP2L
1954,GATA1,C1QTNF4
1955,TAL1,RP11-298E9.5
1956,TAL1,MMRN1
1957,KLF1,SUGCT
1958,GATA1,GATA2
1959,MAX,NPL
1960,E2F1,PTPN13
1961,ERG,TGFB1I1
1962,E2F1,SLC30A1
1963,MAX,PHLDA2
1964,CEBPB,BTN2A2
1965,KLF1,MAP1A
1966,IRF4,ABHD6
1967,KLF1,MLC1
1968,E2F1,SERPINE1
1969,TCF3,THBS1
1970,ERG,GPX1
1971,MAX,CTDSPL
1972,GATA1,KRT81
1973,MAX,SETD7
1974,MYB,LIM2
1975,MYB,HEXIM2
1976,KLF1,KCNJ2
1977,ERG,TEAD2
1978,FOS,CTNND1
1979,GATA1,ITGA2B
1980,ERG,SAMD14
1981,MAFK,CNPY3
1982,MYB,ARVCF
1983,MYB,P2RY6
1984,EBF1,RFX5
1985,CEBPB,MYEOV
1986,MAX,HRK
1987,KLF1,TDRD9
1988,CEBPB,HMMR
1989,ERG,SERPINB9P1
1990,IRF4,RP11-71G12.1
1991,E2F1,SORT1
1992,MYB,RILP
1993,TCF3,NFKBIZ
1994,TAL1,AP000487.5
1995,CEBPB,GOLM1
1996,CEBPB,EPS8
1997,KLF1,MITF
1998,KLF1,SCN3A
1999,SPI1,FAM45A
2000,ERG,HEXIM2
2001,ERG,LIM2
2002,ERG,ARVCF
2003,ERG,P2RY6
2004,MAX,CUEDC1
2005,MAX,PLVAP
2006,GATA1,AC078883.3
2007,CEBPB,SSPN
2008,E2F1,SLC4A4
2009,MYB,THEMIS2
2010,ERG,EIF2AK4
2011,TCF3,ATP6V0D1
2012,MYB,PVALB
2013,KLF1,TMEM210
2014,E2F1,SNAP23
2015,E2F1,GSTP1
2016,ERG,DRAM1
2017,PAX5,C11orf80
2018,TCF3,MT1E
2019,KLF1,TBC1D31
2020,GATA1,LYPD3
2021,ETS1,TCF7
2022,E2F1,ZBTB32
2023,TAL1,SPHK1
2024,GATA1,MED12L
2025,JUND,RHOB
2026,TCF3,MYL6B
2027,KLF1,PLAGL2
2028,E2F1,CDYL
2029,GATA1,RBPMS
2030,ERG,LY86-AS1
2031,KLF1,DACH1
2032,ERG,THEMIS2
2033,GATA1,SPX
2034,CEBPB,RP3-467K16.4
2035,TCF3,FXYD1
2036,TCF3,ADORA2B
2037,EBF1,S100A11
2038,TAL1,RP11-501J20.5
2039,MYB,KIF2C
2040,TCF3,ATP8B2
2041,E2F1,TMEM8B
2042,ETS1,CYSTM1
2043,E2F1,KCNA5
2044,GATA1,MAFK
2045,GATA2,MLH3
2046,IRF4,IFI6
2047,MYB,INSR
2048,ERG,DHTKD1
2049,TCF3,CYBA
2050,MAX,FAM160A1
2051,IRF4,SERPINB1
2052,E2F1,LINC00989
2053,ERG,TNS1
2054,ERG,UBE2C
2055,GATA1,PGAM1
2056,ERG,MCOLN2
2057,GATA1,AMN1
2058,TAL1,KLHL35
2059,TCF3,CCNJL
2060,TCF3,SPINT1
2061,GATA3,SYNE2
2062,E2F1,TSPAN9
2063,GATA2,CKB
2064,EBF1,CENPA
2065,KLF1,TNRC18
2066,GATA1,PFKFB2
