,TF,Target
13449,2463,8419
13450,4750,2311
13451,7763,3960
13452,2798,3855
13453,2892,3134
13454,8521,1387
13455,7123,3016
13456,2296,6415
13457,2471,2336
13458,7700,7540
13459,5273,8112
13460,7123,7503
13461,2892,2588
13462,2344,6654
13463,1433,5535
13464,2798,584
13465,2471,6817
13466,2892,7681
13467,3740,374
13468,3216,3153
13469,2802,8729
13470,2463,8599
13471,8521,2408
13472,3878,4909
13473,3878,5634
13474,2892,8440
13475,2463,4432
13476,8521,6755
13477,2892,1894
13478,2798,143
13479,4750,731
13480,2792,4576
13481,7123,4552
13482,7123,2
13483,8521,4326
13484,7764,1982
13485,7763,6169
13486,2463,1726
13487,7700,1912
13488,2296,8722
13489,5273,4244
13490,2892,1424
13491,4737,5833
13492,1433,8727
13493,7764,404
13494,3216,2558
13495,4737,7737
13496,3878,5031
13497,2463,6436
13498,2802,2938
13499,2296,4057
13500,7458,7835
13501,2296,1156
13502,3878,3937
13503,3878,3835
13504,3660,3321
13505,2296,2802
13506,7458,5028
13507,1433,1668
13508,4737,7711
13509,3878,8475
13510,4381,3847
13511,7123,1675
13512,2344,141
13513,7123,7068
13514,7123,4134
13515,7763,4568
13516,2892,422
13517,874,2609
13518,4999,6628
13519,2463,8413
13520,3216,7071
13521,7123,7065
13522,7700,6689
13523,1433,6803
13524,2792,5891
13525,3878,5375
13526,4381,6443
13527,7123,8853
13528,4381,2064
13529,3878,282
13530,2344,1680
13531,3878,1934
13532,2798,6510
13533,2463,2651
13534,7764,1008
13535,2798,6696
13536,2296,6693
13537,2463,1668
13538,4737,2879
13539,4381,8203
13540,2463,7418
13541,3878,4087
13542,7123,4289
13543,4381,1267
13544,3216,8081
13545,2471,4654
13546,4750,8722
13547,2463,4046
13548,2463,543
13549,3740,1938
13550,2892,7928
13551,3660,3108
13552,7570,4884
13553,7123,6609
13554,4999,4299
13555,4381,5381
13556,8521,6642
13557,7123,708
13558,2296,1900
13559,2892,8459
13560,2463,418
13561,874,7348
13562,7764,2145
13563,1433,699
13564,874,4095
13565,3878,5310
13566,7123,5960
13567,7458,2119
13568,5273,1480
13569,2892,5609
13570,2892,216
13571,1433,1547
13572,4737,5004
13573,4750,7332
13574,1433,8096
13575,2463,2933
13576,3878,4526
13577,4999,1910
13578,2893,1864
13579,2471,1390
13580,2798,7975
13581,2344,2964
13582,2471,4215
13583,7700,3385
13584,2892,3074
13585,4737,746
13586,2471,4138
13587,4852,8981
13588,3660,7570
13589,2893,8156
13590,4737,5770
13591,2463,8846
13592,3660,1067
13593,7123,6631
13594,7123,344
13595,2463,7517
13596,874,4833
13597,4381,2652
13598,2892,7950
13599,1433,5384
13600,2296,8819
13601,3878,3775
13602,2296,2796
13603,3216,8635
13604,4381,2405
13605,1433,5105
13606,2798,8881
13607,2296,3355
13608,3878,198
13609,3216,791
13610,2463,8096
13611,2296,8144
13612,2792,6884
13613,4750,1900
13614,2463,6883
13615,7764,5779
13616,4381,2291
13617,4381,5725
13618,874,4753
13619,2892,572
13620,4381,7730
13621,2798,6686
13622,2792,2798
13623,4381,6625
13624,2463,6566
13625,3660,4406
13626,2792,964
13627,7763,832
13628,4737,7158
13629,2802,8131
13630,2463,1992
13631,2792,8435
13632,8457,6743
13633,2344,3849
13634,7123,4217
13635,2892,311
13636,3878,5157
13637,2344,5033
13638,7700,436
13639,2463,5964
13640,2892,4061
13641,2344,2778
13642,2463,5384
13643,1433,5860
13644,874,6164
13645,8521,5938
13646,2792,1193
13647,2892,1719
13648,2792,794
13649,874,5074
13650,2892,8127
13651,4737,4325
13652,4999,1063
13653,5623,1348
13654,2892,552
13655,1433,5496
13656,2792,5552
13657,2471,3792
13658,8521,2528
13659,874,3354
13660,2893,8649
13661,5273,187
13662,2296,734
13663,5273,727
13664,4381,6791
13665,2344,4216
13666,2798,3309
13667,7123,3342
13668,2792,4678
13669,874,1885
13670,2296,6018
13671,5273,8874
13672,8521,6732
13673,4737,4370
13674,2344,6971
13675,806,1092
13676,2487,3428
13677,2296,5094
13678,2792,4545
13679,2471,3088
13680,2487,8156
13681,1433,996
13682,7458,1930
13683,3740,4681
13684,2344,5054
13685,2463,8765
13686,874,7273
13687,2893,3458
13688,4750,8592
13689,2471,1024
13690,3878,3882
13691,2344,6370
13692,2463,3430
13693,2463,5496
13694,2296,8721
13695,3878,7165
13696,3878,3754
13697,7123,4662
13698,874,5743
13699,8521,6283
13700,8521,898
13701,2296,6282
13702,2471,4536
13703,874,868
13704,2792,6653
13705,7763,7856
13706,2893,5557
13707,2296,3212
13708,7700,1775
13709,3216,8653
13710,2344,1432
13711,874,2008
13712,1433,114
13713,4999,5473
13714,8457,351
13715,2344,2521
13716,2892,7069
13717,7764,3204
13718,3878,8311
13719,8521,2092
13720,874,6301
13721,2471,1625
13722,2463,3189
13723,5273,6957
13724,2296,6630
13725,3216,2821
13726,8521,217
13727,7763,2738
13728,2296,3383
13729,2892,3783
13730,2792,4860
13731,2463,3895
13732,3660,5707
13733,2798,1951
13734,2792,7654
13735,7764,2839
13736,3740,4177
13737,4381,5458
13738,2296,3688
13739,3660,7958
13740,2463,114
13741,874,6533
13742,2296,5271
13743,2296,6358
13744,7123,3494
13745,7763,7905
13746,4737,3854
13747,3878,1014
13748,2463,2454
13749,2471,5717
13750,4750,8721
13751,874,5122
13752,3660,8297
13753,7764,64
13754,1410,1041
13755,7764,7423
13756,4750,6282
13757,2798,315
13758,2296,7442
13759,1171,8255
13760,4381,6397
13761,2296,8885
13762,2463,6565
13763,7123,243
13764,2463,6437
13765,1433,1569
13766,2296,8088
13767,4381,6993
13768,3878,1049
13769,4999,7922
13770,2798,6537
13771,2463,337
13772,7764,92
13773,4381,2657
13774,7123,6730
13775,3216,5600
13776,2792,1484
13777,2802,7793
13778,4737,733
13779,4737,6105
13780,2296,6339
13781,3878,2470
13782,2296,4411
13783,7764,7600
13784,2487,179
13785,7123,7452
13786,1433,4835
13787,1410,8538
13788,2798,3518
13789,1433,7986
13790,4737,4159
13791,2798,6555
13792,2463,1569
13793,7123,4444
13794,4750,627
13795,7507,3370
13796,7123,6089
13797,2463,5103
13798,874,914
13799,2463,7506
13800,3878,412
13801,4381,218
13802,3216,6976
13803,7764,1083
13804,1433,5135
13805,874,6326
13806,1431,7792
13807,5622,697
13808,3878,7151
13809,1433,5750
13810,3878,3107
13811,7763,1166
13812,4737,6011
13813,7700,3310
13814,7764,516
13815,8521,7481
13816,2893,8688
13817,2463,6898
13818,2893,6125
13819,7123,3931
13820,3878,8771
13821,3878,4113
13822,2892,1168
13823,8521,1149
13824,4450,2083
13825,4999,1448
13826,4999,6822
13827,7700,5648
13828,7123,3267
13829,2463,4157
13830,4381,4341
13831,7123,4867
13832,3878,6807
13833,5622,8048
13834,7764,713
13835,8521,405
13836,7763,8869
13837,8521,6662
13838,4381,1447
13839,2463,8253
13840,2798,6716
13841,7700,6665
13842,5622,265
13843,3740,1656
13844,2892,1728
13845,2471,1579
13846,3878,479
13847,4999,15
13848,2798,2301
13849,2296,388
13850,2344,7630
13851,2296,7626
13852,874,6592
13853,7764,1417
13854,3660,8365
13855,3878,349
13856,2471,8681
13857,2296,8997
13858,3878,2761
13859,3878,8118
13860,1433,8262
13861,4999,6454
13862,7123,7620
13863,2304,5424
13864,874,3920
13865,2792,2154
13866,3878,6325
13867,2463,4464
13868,7123,3767
13869,2471,8732
13870,2892,4811
13871,3878,6392
13872,4737,3969
13873,874,7474
13874,3878,4125
13875,807,709
13876,2892,7061
13877,7123,91
13878,7123,8802
13879,8521,2098
13880,2792,6127
13881,2792,6336
13882,7123,6381
13883,2487,8688
13884,2892,3582
13885,2304,6355
13886,7764,3282
13887,4737,1402
13888,8521,4885
13889,2798,4062
13890,7123,855
13891,2296,2018
13892,2463,1132
13893,5273,7286
13894,2487,6850
13895,7763,1807
13896,2792,3766
13897,2892,7263
13898,2296,2105
13899,2296,6094
13900,2296,8063
13901,2463,1499
13902,874,6702
13903,4737,3878
13904,2487,1911
13905,1433,7250
13906,3740,3313
13907,3216,8023
13908,2296,4337
13909,806,4932
13910,874,1923
13911,8521,7205
13912,4381,7384
13913,2798,65
13914,2487,8129
13915,2296,3425
13916,2296,8306
13917,2792,390
13918,3878,7534
13919,3878,3763
13920,874,7488
13921,874,3551
13922,2471,8278
13923,2296,5992
13924,2798,4128
13925,2892,5721
13926,2798,1384
13927,2792,2296
13928,7123,4219
13929,2304,6280
13930,4381,4866
13931,2792,7632
13932,874,6703
13933,2792,5078
13934,2798,755
13935,7764,6721
13936,2463,2453
13937,2296,3946
13938,3878,7888
13939,2344,1162
13940,2798,7894
13941,2463,7250
13942,2463,609
13943,3878,5173
13944,3878,2136
13945,2892,4277
13946,2892,6235
13947,2471,5871
13948,2463,2996
13949,4381,2128
13950,3878,4349
13951,4381,7901
13952,874,8342
13953,5273,1619
13954,2463,6041
13955,8521,8085
13956,2798,814
13957,3216,5317
13958,2487,7727
13959,1433,325
13960,7123,6479
13961,2463,376
13962,7764,7774
13963,7507,2199
13964,2792,8299
13965,2798,6383
13966,2798,6634
13967,5623,7797
13968,4750,8306
13969,2487,7242
13970,4737,7688
13971,2296,6275
13972,7764,7174
13973,8521,6986
13974,2304,4401
13975,8521,82
13976,2471,5913
13977,2304,5699
13978,7123,2329
13979,3216,7736
13980,2463,0
13981,2296,1164
13982,2487,4757
13983,2892,3626
13984,7763,4771
13985,3878,825
13986,2463,8186
13987,1431,8935
13988,2487,4845
13989,2471,103
13990,874,1533
13991,4999,3847
13992,2463,325
13993,2463,288
13994,2463,8313
13995,7763,5584
13996,2296,5226
13997,874,1022
13998,2296,6190
13999,7764,6723
14000,3878,5516
14001,7123,4210
14002,1433,8454
14003,2463,5342
14004,4381,2312
14005,7700,5499
14006,3216,7349
14007,2802,1896
14008,5273,7897
14009,874,6337
14010,2463,4950
14011,2344,1056
14012,8521,7655
14013,4300,7004
14014,3878,6387
14015,4737,3399
14016,8521,987
14017,1433,5703
14018,2296,6118
14019,2471,6333
14020,4999,1267
14021,2296,8883
14022,2892,2769
14023,2296,2435
14024,4737,4319
14025,7764,7671
14026,2892,3187
14027,8521,1746
14028,8457,1090
14029,8521,8326
14030,7700,7091
14031,1433,3507
14032,2296,3237
14033,4750,4254
14034,2892,4954
14035,5622,2267
14036,7764,1835
14037,2463,6030
14038,3216,6430
14039,2892,687
14040,2892,3576
14041,4750,8642
14042,874,74
14043,1433,4550
14044,2792,6423
14045,2892,3749
14046,2296,7527
14047,4381,5755
14048,7764,5167
14049,7700,3687
14050,5622,2266
14051,8521,6254
14052,3878,5781
14053,3878,6622
14054,3216,3082
14055,3216,5586
14056,4750,5226
14057,2344,107
14058,2463,5703
14059,2892,1093
14060,8521,6305
14061,4750,6190
14062,2463,8152
14063,2892,6111
14064,4737,3137
14065,2463,3323
14066,4737,8611
14067,2892,2768
14068,8457,7633
14069,2463,3682
14070,7123,389
14071,2463,6352
14072,3878,5863
14073,7507,2779
14074,3878,8182
14075,2892,8884
14076,2892,2721
14077,3878,5510
14078,2798,3158
14079,874,1443
14080,3216,3415
14081,2471,8584
14082,2304,1186
14083,2487,5907
14084,5622,4098
14085,7507,7598
14086,2296,7672
14087,2892,5795
14088,4750,6118
14089,7764,5376
14090,5273,6788
14091,2892,283
14092,2893,2944
14093,2296,821
14094,4737,6167
14095,3216,6667
14096,2471,817
14097,7427,5533
14098,2792,6578
14099,1433,8903
14100,3878,4400
14101,3216,4735
14102,2792,1714
14103,1433,6840
14104,4750,7527
14105,2798,8532
14106,1433,4338
14107,4737,4772
14108,1433,5358
14109,4381,4833
14110,2344,129
14111,874,5211
14112,7123,2399
14113,1433,8122
14114,2792,6724
14115,3216,5178
14116,5273,8324
14117,3660,5467
14118,2296,96
14119,2798,132
14120,2296,6264
14121,2296,6363
14122,2463,6401
14123,2892,1241
14124,874,6760
14125,7123,4896
14126,7123,6502
14127,4737,5660
14128,874,1959
14129,3216,7558
14130,2798,3120
14131,8521,6506
14132,2463,6840
14133,2463,4314
14134,2344,5360
14135,2296,3179
14136,2344,6227
14137,4381,3069
14138,7764,1379
14139,3216,6871
14140,2463,5358
14141,3216,6418
14142,3878,6064
14143,2463,8122
14144,3878,3743
14145,2892,7948
14146,3216,1076
14147,2487,2374
14148,2487,7172
14149,2892,118
14150,2892,1254
14151,3216,1749
14152,2463,6516
14153,4999,6791
14154,1410,21
14155,7700,5298
14156,4750,7912
14157,2487,6967
14158,3878,2245
14159,3878,4355
14160,2296,5461
14161,3660,7042
14162,8457,2414
14163,2344,188
14164,7764,1424
14165,806,1798
14166,2463,2599
14167,7123,7540
14168,8521,760
14169,3216,3731
14170,2463,6323
14171,3878,1252
14172,3216,3625
14173,2798,4066
14174,3660,8140
14175,2892,2784
14176,2463,1866
14177,7123,8837
14178,874,5281
14179,4750,4403
14180,7764,3503
14181,5622,6209
14182,7427,1646
14183,8521,2104
14184,2798,3101
14185,3878,1291
14186,2798,7843
14187,3216,161
14188,3216,7462
14189,4750,8254
14190,2296,1618
14191,2798,8754
14192,2471,4176
14193,2487,6085
14194,2463,1939
14195,4750,3179
14196,2892,533
14197,8521,5491
14198,3216,4490
14199,7123,1912
14200,2471,6467
14201,2463,1435
14202,2296,1990
14203,4381,868
14204,2471,4181
14205,7700,7814
14206,2296,3295
14207,4381,5487
14208,3878,7529
14209,2463,2202
14210,7570,5335
14211,5622,6518
14212,3216,6979
14213,2463,5238
14214,8521,6495
14215,2892,6205
14216,874,7656
14217,2463,1334
14218,7123,6023
14219,3216,5478
14220,2296,43
14221,2892,6645
14222,2798,886
14223,4750,5002
14224,2471,3005
14225,4999,6775
14226,5622,7669
14227,3878,177
14228,2487,2002
14229,7763,8451
14230,3216,2782
14231,3878,1011
14232,1171,3562
14233,2296,6046
14234,2798,6548
14235,2463,2355
14236,3660,3340
14237,2792,2204
14238,7123,3486
14239,2798,406
14240,7700,6445
14241,7123,7043
14242,8521,4960
14243,2344,1881
14244,7458,2981
14245,2792,5536
14246,4750,1618
14247,4737,2251
14248,4750,8859
14249,2463,5260
14250,4750,1990
14251,2463,4334
14252,3216,4767
14253,2471,6434
14254,2471,269
14255,7123,2635
14256,2463,6679
14257,874,3630
14258,8521,3960
14259,874,3259
14260,2892,294
14261,4999,5569
14262,874,6530
14263,4737,1628
14264,2304,3927
14265,2296,8164
14266,874,5166
14267,2792,5314
14268,4381,3369
14269,7764,5373
14270,8521,4228
14271,2798,4751
14272,4999,2779
14273,4737,6271
14274,2296,4117
14275,4381,1557
14276,1410,5820
14277,2892,1130
14278,2892,7907
14279,2463,4261
14280,874,3552
14281,3878,874
14282,3878,3891
14283,1433,5558
14284,4999,7598
14285,874,697
14286,5273,8319
14287,4737,7999
14288,4737,5777
14289,3878,8498
14290,3216,3610
14291,7763,4801
14292,2892,8471
14293,3878,4391
14294,2798,3938
14295,2792,6225
14296,2471,3377
14297,2792,3434
14298,7458,7500
14299,4999,4205
14300,3878,3981
14301,4750,3201
14302,5273,3659
14303,8521,6169
14304,3660,3761
14305,2296,3990
14306,2304,2604
14307,7123,1718
14308,2296,291
14309,2463,5880
14310,874,3151
14311,874,8426
14312,7764,311
14313,7763,2957
14314,2892,8683
14315,2798,7815
14316,3216,6472
14317,2798,3524
14318,3216,1104
14319,2463,137
14320,4381,3353
14321,7764,717
14322,874,271
14323,2296,3453
14324,4737,2162
14325,4737,8244
14326,7800,6197
14327,4750,4117
14328,2344,3081
14329,4737,319
14330,1433,3469
14331,3878,8022
14332,3216,2982
14333,2798,5975
14334,2296,1364
14335,7764,4527
14336,2463,7320
14337,2463,8551
14338,2798,5323
14339,2463,731
14340,2463,962
14341,4381,5274
14342,2463,3601
14343,2471,2286
14344,7700,59
14345,2798,1965
14346,2296,3863
14347,3878,7279
14348,7123,436
14349,2892,4614
14350,874,6380
14351,2892,505
14352,2344,3845
14353,874,3873
14354,2296,5641
14355,2463,5372
14356,2892,3693
14357,2798,7445
14358,2304,6525
14359,2463,3646
14360,2344,3860
14361,2798,895
14362,5273,6515
14363,7764,8463
14364,8521,273
14365,2792,6238
14366,2304,5923
14367,3660,3482
14368,3740,111
14369,2792,950
14370,3216,2889
14371,874,3983
14372,4750,6193
14373,874,3770
14374,2892,8015
14375,2296,295
14376,2892,7262
14377,2892,2156
14378,4300,5485
14379,2892,3720
14380,2487,2014
14381,2296,8528
14382,7700,231
14383,2892,5735
14384,4381,3920
14385,2792,2297
14386,806,4386
14387,2487,4819
14388,874,6671
14389,2487,5541
14390,7764,3855
14391,5273,519
14392,3878,7639
14393,2296,5044
14394,874,6977
14395,2296,924
14396,2798,986
14397,2296,7576
14398,2798,2646
14399,7700,117
14400,3216,2903
14401,2792,5932
14402,2463,2526
14403,5273,949
14404,7700,5108
14405,2463,3846
14406,1433,6693
14407,5273,6159
14408,2792,5582
14409,2463,1927
14410,7763,7485
14411,4750,2672
14412,1433,6872
14413,4737,1994
14414,7763,3695
14415,2296,1388
14416,806,7502
14417,2296,3755
14418,4999,6573
14419,3216,2509
14420,2463,4031
14421,3878,8767
14422,3216,977
14423,2792,3772
14424,4381,6809
14425,4737,587
14426,2892,2660
14427,874,2264
14428,2892,4754
14429,7763,8501
14430,8521,8982
14431,7764,6973
14432,7763,4763
14433,2296,8171
14434,3216,7707
14435,4750,924
14436,2792,8661
14437,2463,6872
14438,4737,6596
14439,7123,8191
14440,2792,8616
14441,4688,7032
14442,7764,5415
14443,4737,6773
14444,3216,6498
14445,4381,6845
14446,3878,6455
14447,3216,6171
14448,7700,7471
14449,4381,8342
14450,2296,3002
14451,2798,806
14452,2296,8431
14453,2463,8472
14454,7123,6440
14455,7763,5644
14456,1433,771
14457,2463,1900
14458,874,77
14459,1433,3577
14460,2892,8385
14461,2893,1857
14462,2792,6480
14463,2487,5275
14464,4737,1906
14465,4737,2570
14466,7507,6540
14467,2296,1026
14468,4750,1388
14469,2792,3975
14470,4737,5391
14471,4750,6744
14472,2296,3299
14473,806,5584
14474,2892,2818
14475,2463,3071
14476,874,7993
14477,2798,2675
14478,2487,7420
14479,4737,4222
14480,2487,6731
14481,2892,7699
14482,4737,6
14483,1433,3355
14484,2463,7414
14485,7570,896
14486,5273,8448
14487,2798,1183
14488,2463,449
14489,2792,6365
14490,2792,5459
14491,7764,2694
14492,4999,6257
14493,2463,2476
14494,5622,4884
14495,2463,1696
14496,2792,1404
14497,7123,5142
14498,2463,2518
14499,7764,305
14500,4381,5719
14501,2792,6907
14502,4381,2481
14503,4381,7398
14504,2892,1543
14505,2892,6692
14506,2463,3355
14507,5622,6340
14508,7700,4107
14509,2296,6015
14510,1433,80
14511,7700,7980
14512,4999,3837
14513,7123,3310
14514,7764,7975
14515,4750,3098
14516,2344,6279
14517,2463,8748
14518,874,6531
14519,2892,7697
14520,2463,8592
14521,1433,734
14522,4381,6749
14523,4737,1389
14524,2792,5132
14525,2892,2439
14526,2296,4680
14527,3878,5515
14528,874,5776
14529,2463,6078
14530,874,88
14531,4688,103
14532,3878,3717
14533,2296,6133
14534,7123,5648
14535,7123,4776
14536,2792,6753
14537,2463,7100
14538,7764,8881
14539,3878,6242
14540,8521,7905
14541,4737,8504
14542,4737,3589
14543,2471,6834
14544,2798,8970
14545,2463,1376
14546,7763,2793
14547,7123,6665
14548,3878,7635
14549,3878,5315
14550,7458,298
14551,806,7114
14552,7123,1036
14553,2463,5403
14554,3216,3681
14555,2296,4608
14556,2463,5447
14557,2296,6281
14558,7764,1146
14559,2463,506
14560,1433,6282
14561,2463,6372
14562,4381,1443
14563,1433,3212
14564,2463,6018
14565,2463,3498
14566,7123,134
14567,874,5083
14568,2463,7062
14569,2487,6946
14570,2463,8705
14571,2463,2426
14572,2792,5118
14573,2487,1734
14574,874,4023
14575,7123,4406
14576,2463,108
14577,3216,4208
14578,7700,7230
14579,4750,6133
14580,3216,5506
14581,7763,3280
14582,4750,5906
14583,4999,2360
14584,2471,6454
14585,1433,8056
14586,2798,4428
14587,7700,2467
14588,2792,78
14589,2463,1882
14590,7764,7123
14591,2463,3212
14592,2296,3347
14593,3878,2337
14594,4999,5406
14595,7123,6509
14596,2798,1860
14597,2798,6595
14598,3878,6647
14599,2463,7920
14600,3216,982
14601,8457,5345
14602,4381,5211
14603,7507,3353
14604,2463,952
14605,2296,3302
14606,7123,4567
14607,2296,8025
14608,3271,5485
14609,2792,1892
14610,3878,4816
14611,2892,4142
14612,2798,7082
14613,4381,6760
14614,2798,695
14615,2344,5245
14616,8521,1166
14617,3216,1269
14618,3216,8021
14619,2463,3383
14620,2802,8160
14621,3878,5606
14622,2892,4115
14623,2892,6868
14624,1433,6876
14625,2296,1300
14626,7763,2999
14627,2344,6508
14628,4737,7207
14629,2487,2403
14630,2296,4969
14631,874,6209
14632,2892,5733
14633,7764,1361
14634,2792,47
14635,7763,7847
14636,2471,116
14637,7763,1114
14638,7427,185
14639,5273,8119
14640,8521,2471
14641,2463,4109
14642,4381,2958
14643,7700,2234
14644,2463,627
14645,7764,49
14646,2296,5290
14647,1433,6339
14648,2792,3926
14649,8521,8869
14650,8521,7568
14651,2798,7591
14652,2798,7809
14653,1433,4411
14654,2296,530
14655,2463,5366
14656,2798,1905
14657,3878,4745
14658,2892,2338
14659,2304,6296
14660,2798,3756
14661,8521,72
14662,7123,5172
14663,2296,7266
14664,2296,1659
14665,3878,1883
14666,2304,4241
14667,3216,2316
14668,7764,1440
14669,4750,358
14670,7764,2601
14671,2798,5486
14672,2463,8885
14673,3878,6459
14674,874,8049
14675,7764,1713
14676,3878,421
14677,4750,8025
14678,4999,6540
14679,2296,583
14680,2892,109
14681,2296,3760
14682,3216,3075
14683,2471,126
14684,7123,6612
14685,2296,1073
14686,3878,3361
14687,7700,3549
14688,3878,4725
14689,2296,3773
14690,2296,5675
14691,2296,8891
14692,3878,7465
14693,2463,3174
14694,3878,63
14695,4999,2541
14696,2296,4250
14697,2892,8255
14698,4737,5935
14699,3216,5179
14700,2463,4288
14701,4381,1373
14702,4750,5290
14703,7507,4723
14704,2463,1028
14705,4750,530
14706,4750,6049
14707,1433,8515
14708,2296,354
14709,8521,6688
14710,2892,7625
14711,4173,5646
14712,2471,3370
14713,7123,5499
14714,4750,6989
14715,3878,6925
14716,4381,5940
14717,2798,3919
14718,2487,8469
14719,874,7101
14720,2798,6403
14721,3878,6154
14722,7123,6262
14723,8521,2418
14724,7123,7091
14725,4750,5675
14726,3660,7654
14727,7764,8866
14728,874,3358
14729,7123,8735
14730,7123,5892
14731,1433,8503
14732,8521,6288
14733,7123,3687
14734,4750,4250
14735,874,4071
14736,2296,8283
14737,2296,8795
14738,3878,5870
14739,7700,4576
14740,2344,6263
14741,2304,7762
14742,2296,2825
14743,1433,3789
14744,4737,7316
14745,874,2216
14746,1431,652
14747,2296,3738
14748,4737,1211
14749,4750,354
14750,4737,4991
14751,2892,1813
14752,2792,8727
14753,8521,4998
14754,2792,5420
14755,4381,3710
14756,4381,697
14757,7763,1757
14758,2798,6562
14759,7700,3155
14760,3878,3371
14761,2463,8503
14762,3878,1544
14763,2304,4494
14764,4737,4240
14765,3878,1515
14766,2296,8159
14767,7764,6716
14768,806,2957
14769,7123,6549
14770,2892,6522
14771,2892,6106
14772,8521,6393
14773,5622,1098
14774,5623,4886
14775,2463,3789
14776,2296,5392
14777,7763,8416
14778,4381,6180
14779,2463,892
14780,4737,957
14781,7700,362
14782,2463,7424
14783,2296,1459
14784,3216,2222
14785,2463,6473
14786,1433,8306
14787,2893,7520
14788,5273,435
14789,7700,6629
14790,2344,5533
14791,3216,959
14792,5622,6039
14793,8521,4771
14794,2792,6803
14795,4381,8426
14796,4750,1671
14797,4999,3353
14798,2892,6726
14799,7507,5647
14800,2792,5753
14801,2892,4069
14802,8521,5974
14803,2463,2882
14804,3878,1884
14805,874,6567
14806,2344,4090
14807,7570,8706
14808,2892,3163
14809,3216,2527
14810,2463,4565
14811,2487,5189
14812,3216,6849
14813,7700,5235
14814,2487,7024
14815,2344,7460
14816,2463,3425
14817,7507,6749
14818,2892,2902
14819,2344,8706
14820,4737,1006
14821,874,6236
14822,2296,2331
14823,2296,6754
14824,4381,4619
14825,2798,3832
14826,3216,3106
14827,2463,8728
14828,2471,2546
14829,2798,6718
14830,8521,6943
14831,2296,5547
14832,5622,5737
14833,2792,8316
14834,2798,8814
14835,2344,4655
14836,2792,5201
14837,2892,3068
14838,8521,7866
14839,8521,7732
14840,2344,1605
14841,8521,6717
14842,2792,699
14843,2798,6681
14844,2892,124
14845,3216,1128
14846,2463,3152
14847,8521,6735
14848,7763,3162
14849,4450,7091
14850,2792,8096
14851,4381,7
14852,4381,3770
14853,2344,1429
14854,2487,7520
14855,2296,4017
14856,7570,3595
14857,874,6654
14858,2344,1803
14859,7764,755
14860,4381,8335
14861,7763,1886
14862,1433,5226
14863,2802,5986
14864,2344,6346
14865,5273,2013
14866,2792,5139
14867,3216,1209
14868,2892,4908
14869,7764,4878
14870,1433,8208
14871,2296,4740
14872,3216,5707
14873,2792,5964
14874,4737,2447
14875,3216,1843
14876,7700,6884
14877,2463,4254
14878,3878,2641
14879,2892,843
14880,4750,5547
14881,874,6112
14882,7700,2798
14883,7123,7814
14884,7700,964
14885,8457,2063
14886,2463,5200
14887,1433,6118
14888,2296,2046
14889,1433,2435
14890,2471,7956
14891,2798,8214
14892,4737,3852
14893,2487,1005
14894,2296,6470
14895,2471,7045
14896,1433,3237
14897,7123,2257
14898,2463,8208
14899,3216,8658
14900,3878,5237
14901,2344,6424
14902,2296,1061
14903,2463,6299
14904,1410,1562
14905,1433,7527
14906,2463,7209
14907,3660,7606
14908,4999,4328
14909,874,141
14910,4381,7522
14911,7764,3648
14912,3878,6253
14913,2892,5945
14914,2892,6772
14915,2802,1940
14916,5273,2171
14917,2463,5155
14918,2798,1682
14919,3878,2423
14920,5273,6466
14921,7123,6445
14922,2792,5496
14923,2463,2232
14924,4381,2264
14925,3216,911
14926,2471,4818
14927,3216,7412
14928,874,1680
14929,4737,5835
14930,2296,968
14931,2344,1853
14932,2304,4222
14933,2471,2231
14934,2802,5491
14935,5273,536
14936,3216,3203
14937,2463,7527
14938,4381,8358
14939,3216,3013
14940,1433,7672
14941,7570,8754
14942,4737,8286
14943,2471,1842
14944,4737,988
14945,3878,5756
14946,7427,2069
14947,3878,7239
14948,2463,7144
14949,3216,2328
14950,4737,739
14951,3878,4096
14952,2463,5378
14953,4737,4624
14954,3216,86
14955,3878,6814
14956,2892,7722
14957,2296,7314
14958,3216,6335
14959,3878,2968
14960,4737,4788
14961,8521,7787
14962,3216,1456
14963,806,386
14964,7764,6024
14965,7123,1598
14966,7123,3119
14967,2471,6993
14968,2463,8193
14969,2798,7368
14970,2463,5495
14971,2463,2566
14972,7123,4978
14973,2792,2454
14974,4750,4150
14975,3216,3289
14976,3878,5193
14977,4381,1730
14978,2463,2099
14979,1433,6363
14980,1433,6264
14981,2892,6200
14982,7764,3
14983,4999,5309
14984,2487,6975
14985,3878,4419
14986,2463,3497
14987,3216,1451
14988,3216,3781
14989,4381,2267
14990,2463,8711
14991,3878,5800
14992,4381,7199
14993,7764,3158
14994,2892,2647
14995,2463,7912
14996,7123,5453
14997,4750,8981
14998,4999,5647
14999,4737,7535
15000,2463,2157
15001,2471,7274
15002,1433,3179
15003,2892,1898
15004,4381,2266
15005,2892,8663
15006,2792,8320
15007,3216,4615
15008,7764,505
15009,2344,3917
15010,2463,8259
15011,8521,6357
15012,4737,1584
15013,2798,8692
15014,4750,3388
15015,4450,7814
15016,2792,6676
15017,2463,6264
15018,5273,8511
15019,4750,2438
15020,5273,7063
15021,1431,7752
15022,4737,2118
15023,3878,6547
15024,806,2793
15025,7764,8532
15026,2892,8008
15027,3878,6070
15028,4750,7872
15029,2463,2710
15030,2344,6598
15031,2463,8254
15032,3878,3997
